node_id,node_type,x_coord,y_coord,name,yard_type,yard_level,railroad_id,num_tracks,handling_capacity,handling_cost,is_interchange,allowed_commodities,allowed_traversal,datasource
48714,micro,-96.06358582,35.7271913,,,,-1,,,,,,,
48715,micro,-96.46563268,33.88908895,,,,-1,,,,,,,
48716,micro,-96.28690954,34.09872462,,,,-1,,,,,,,
48717,micro,-96.26582376,34.11660928,,,,-1,,,,,,,
48718,micro,-96.36349927,34.01950351,,,,-1,,,,,,,
48719,micro,-96.31105515,34.0782441,,,,-1,,,,,,,
48720,micro,-96.25022364,34.15734791,,,,-1,,,,,,,
48721,micro,-97.92913715,35.85692735,,,,-1,,,,,,,
48722,micro,-97.93063216,35.84275749,,,,-1,,,,,,,
48723,micro,-97.97156656,35.72948191,,,,-1,,,,,,,
48724,micro,-97.97292439,35.72587928,,,,-1,,,,,,,
48725,micro,-96.53174166,33.91261096,,,,-1,,,,,,,
48726,micro,-96.55366191,33.95442381,,,,-1,,,,,,,
48727,micro,-96.52620766,33.93605653,,,,-1,,,,,,,
48728,micro,-96.56484886,33.95617196,,,,-1,,,,,,,
48729,micro,-96.23040241,35.2458642,,,,-1,,,,,,,
48730,micro,-96.84171775,34.46635366,,,,-1,,,,,,,
48731,micro,-96.83386223,34.44578467,,,,-1,,,,,,,
48732,micro,-97.94170061,33.89656489,,,,-1,,,,,,,
48733,micro,-97.9428867,33.87982898,,,,-1,,,,,,,
48734,micro,-97.98974978,34.14058013,,,,-1,,,,,,,
48735,micro,-97.96623053,34.0177001,,,,-1,,,,,,,
48736,micro,-97.97874936,34.23769558,,,,-1,,,,,,,
48737,micro,-98.00099092,34.16978631,,,,-1,,,,,,,
48738,micro,-97.96094544,34.36483047,,,,-1,,,,,,,
48739,micro,-97.95815884,34.28903916,,,,-1,,,,,,,
48740,micro,-97.38038045,35.08323859,,,,-1,,,,,,,
48741,micro,-96.66868702,36.28106608,,,,-1,,,,,,,
48742,micro,-96.57047989,36.22019511,,,,-1,,,,,,,
48743,micro,-98.93616297,36.50685737,,,,-1,,,,,,,
48744,micro,-97.94944103,34.41830139,,,,-1,,,,,,,
48745,micro,-97.96024836,34.3706483,,,,-1,,,,,,,
48746,micro,-97.95632075,34.48896168,,,,-1,,,,,,,
48747,micro,-97.95730311,34.43653644,,,,-1,,,,,,,
48748,micro,-97.70032194,36.35063267,,,,-1,,,,,,,
48749,micro,-97.9526396,34.00330491,,,,-1,,,,,,,
48750,micro,-98.4557072,36.57547313,,,,-1,,,,,,,
48751,micro,-98.36614349,36.5406435,,,,-1,,,,,,,
48752,micro,-98.15902621,36.53423932,,,,-1,,,,,,,
48757,micro,-98.15770207,36.53369194,,,,-1,,,,,,,
48758,micro,-97.80183871,36.6726222,,,,-1,,,,,,,
48759,micro,-97.80336711,36.6667279,,,,-1,,,,,,,
48760,micro,-97.59294898,36.30560579,,,,-1,,,,,,,
48761,micro,-98.08595952,36.50403439,,,,-1,,,,,,,
48762,micro,-97.88813376,36.19796657,,,,-1,,,,,,,
48763,micro,-97.89548775,36.27597129,,,,-1,,,,,,,
48764,micro,-97.89595746,36.28939009,,,,-1,,,,,,,
48765,micro,-97.89715679,36.32463272,,,,-1,,,,,,,
48766,micro,-97.95061168,34.77858431,,,,-1,,,,,,,
48767,micro,-97.93531185,35.0628556,,,,-1,,,,,,,
48768,micro,-97.93445459,35.05991642,,,,-1,,,,,,,
48769,micro,-97.93722801,35.05848006,,,,-1,,,,,,,
48770,micro,-97.85441001,35.21821,,,,-1,,,,,,,
48771,micro,-97.87976611,35.1608251,,,,-1,,,,,,,
48773,gate,-94.60210075,34.89209188,,,,-1,,,,,,,
48774,micro,-95.97269433,35.45259225,,,,-1,,,,,,,
48775,micro,-95.95574606,35.50409758,,,,-1,,,,,,,
48776,gate,-95.36321134,35.75460201,,,,-1,,,,,,,
48777,micro,-97.25457148,34.83379425,,,,-1,,,,,,,
48778,micro,-95.55068901,36.39317906,,,,-1,,,,,,,
48779,micro,-97.05138224,36.88236086,,,,-1,,,,,,,
48780,gate,-97.51785389,35.52359931,,,,-1,,,,,,,
48783,micro,-95.77067581,34.93042064,,,,-1,,,,,,,
48784,gate,-97.46884429,35.46949934,,,,-1,,,,,,,
48786,micro,-97.0522412,36.88950783,,,,-1,,,,,,,
48787,micro,-98.77710739,36.70037868,,,,-1,,,,,,,
48788,micro,-95.70014685,36.53593968,,,,-1,,,,,,,
48789,micro,-95.70093841,36.52677159,,,,-1,,,,,,,
48790,micro,-95.48132372,36.47364493,,,,-1,,,,,,,
48791,micro,-95.49960263,36.45698504,,,,-1,,,,,,,
48792,micro,-95.894131,36.18205694,,,,-1,,,,,,,
48793,micro,-95.48679187,36.12373278,,,,-1,,,,,,,
48794,micro,-95.50211116,36.14409036,,,,-1,,,,,,,
48795,micro,-95.60381435,36.29734229,,,,-1,,,,,,,
48796,micro,-95.61163602,36.3226545,,,,-1,,,,,,,
48797,micro,-95.60043738,36.33858606,,,,-1,,,,,,,
48798,micro,-96.71297264,33.99533141,,,,-1,,,,,,,
48799,micro,-96.57656214,33.96047443,,,,-1,,,,,,,
48800,micro,-96.73394997,34.01102349,,,,-1,,,,,,,
48801,gate,-96.75828907,34.07527292,,,,-1,,,,,,,
48802,micro,-96.56749184,33.95714277,,,,-1,,,,,,,
48803,micro,-97.04701779,34.30757518,,,,-1,,,,,,,
48804,micro,-95.3699741,35.74419665,,,,-1,,,,,,,
48806,micro,-95.33233827,35.81359987,,,,-1,,,,,,,
48807,micro,-95.33289989,35.80969058,,,,-1,,,,,,,
48809,micro,-96.16366278,34.315216,,,,-1,,,,,,,
48810,micro,-97.09796428,34.20716324,,,,-1,,,,,,,
48811,micro,-95.66047512,36.59752691,,,,-1,,,,,,,
48812,micro,-97.95310965,34.42687127,,,,-1,,,,,,,
48813,micro,-101.4516719,36.70195607,,,,-1,,,,,,,
48814,micro,-97.93055958,35.36358901,,,,-1,,,,,,,
48815,micro,-97.93679744,35.3336152,,,,-1,,,,,,,
48816,micro,-99.37261172,36.43566576,,,,-1,,,,,,,
48817,micro,-94.54812191,34.71090729,,,,-1,,,,,,,
48818,micro,-96.05558942,34.46758074,,,,-1,,,,,,,
48819,micro,-95.82981746,34.84921408,,,,-1,,,,,,,
48820,micro,-95.79182309,34.88358388,,,,-1,,,,,,,
48821,micro,-95.77044799,34.93186543,,,,-1,,,,,,,
48822,micro,-96.00016707,36.15216642,,,,-1,,,,,,,
48823,micro,-95.9944453,36.15573114,,,,-1,,,,,,,
48824,micro,-96.67454639,34.77909937,,,,-1,,,,,,,
48825,micro,-97.65538388,36.92114433,,,,-1,,,,,,,
48826,micro,-97.65185743,36.92639562,,,,-1,,,,,,,
48827,micro,-98.38008491,34.66495012,,,,-1,,,,,,,
48828,micro,-98.38073331,34.66113109,,,,-1,,,,,,,
48829,micro,-94.75028211,35.71751692,,,,-1,,,,,,,
48830,micro,-94.7274149,35.73474114,,,,-1,,,,,,,
48831,micro,-96.19129323,34.28159417,,,,-1,,,,,,,
48832,micro,-96.2093806,34.23015111,,,,-1,,,,,,,
48834,micro,-96.80800154,34.36654846,,,,-1,,,,,,,
48835,micro,-96.80323693,34.35068814,,,,-1,,,,,,,
48836,micro,-96.79228924,34.33809871,,,,-1,,,,,,,
48837,micro,-96.79777056,34.34360666,,,,-1,,,,,,,
48838,micro,-97.85456326,35.22134433,,,,-1,,,,,,,
48839,micro,-95.3318265,35.81359877,,,,-1,,,,,,,
48840,micro,-98.89295745,36.57295071,,,,-1,,,,,,,
48841,micro,-98.93795858,36.51969137,,,,-1,,,,,,,
48842,micro,-101.8553044,33.60819214,,,,-1,,,,,,,
48843,micro,-101.8553623,33.62597071,,,,-1,,,,,,,
48844,micro,-98.94445559,36.54582659,,,,-1,,,,,,,
48845,micro,-101.0496731,36.96742023,,,,-1,,,,,,,
48846,micro,-98.46167057,36.57779217,,,,-1,,,,,,,
48847,micro,-98.45734596,36.57611042,,,,-1,,,,,,,
48848,micro,-96.40298221,35.08613573,,,,-1,,,,,,,
48849,micro,-94.80147771,36.9507573,,,,-1,,,,,,,
48850,micro,-95.97604169,36.16199274,,,,-1,,,,,,,
48851,micro,-95.96402103,36.16617715,,,,-1,,,,,,,
48854,micro,-96.0140824,36.13439838,,,,-1,,,,,,,
48855,micro,-97.93853284,35.39198158,,,,-1,,,,,,,
48856,micro,-94.62788435,34.95679906,,,,-1,,,,,,,
48857,micro,-94.4551283,34.70693338,,,,-1,,,,,,,
48858,micro,-95.76855001,33.18188,,,,-1,,,,,,,
48859,micro,-95.61376499,33.14518928,,,,-1,,,,,,,
48860,micro,-95.60251602,33.14471794,,,,-1,,,,,,,
48861,micro,-95.5975713,33.14450687,,,,-1,,,,,,,
48862,micro,-103.8071525,31.30242681,,,,-1,,,,,,,
48863,micro,-103.7769232,31.32244985,,,,-1,,,,,,,
48864,micro,-96.89696001,28.6459,,,,-1,,,,,,,
48865,micro,-96.89702035,28.6437817,,,,-1,,,,,,,
48866,micro,-97.39124074,28.17046155,,,,-1,,,,,,,
48867,micro,-97.32526356,28.24688304,,,,-1,,,,,,,
48868,micro,-97.58168298,27.94975871,,,,-1,,,,,,,
48869,micro,-97.56755469,27.96613052,,,,-1,,,,,,,
48870,micro,-97.58263445,27.94859588,,,,-1,,,,,,,
48871,micro,-97.58119182,27.94762369,,,,-1,,,,,,,
48872,micro,-97.69447952,26.19630339,,,,-1,,,,,,,
48873,micro,-97.66169732,26.19588542,,,,-1,,,,,,,
48874,micro,-97.69689532,26.19086847,,,,-1,,,,,,,
48875,micro,-97.69425976,26.18750657,,,,-1,,,,,,,
48876,micro,-97.6042478,26.19729811,,,,-1,,,,,,,
48877,micro,-101.0174818,35.50817935,,,,-1,,,,,,,
48878,micro,-101.0118588,35.51077599,,,,-1,,,,,,,
48879,micro,-100.7842342,34.90753227,,,,-1,,,,,,,
48880,micro,-100.7776262,34.9044879,,,,-1,,,,,,,
48881,micro,-96.78988401,29.9066778,,,,-1,,,,,,,
48882,micro,-96.78041981,29.908257,,,,-1,,,,,,,
48883,micro,-95.50186658,31.85858529,,,,-1,,,,,,,
48884,micro,-95.48159258,31.87599847,,,,-1,,,,,,,
48885,micro,-98.81625504,31.68497133,,,,-1,,,,,,,
48886,micro,-95.43767219,31.89802549,,,,-1,,,,,,,
48887,micro,-95.34285774,31.93936844,,,,-1,,,,,,,
48888,micro,-95.31790473,31.94890864,,,,-1,,,,,,,
48889,micro,-95.29774082,31.9574994,,,,-1,,,,,,,
48890,micro,-95.28707045,31.95987305,,,,-1,,,,,,,
48891,micro,-95.28223209,31.96094935,,,,-1,,,,,,,
48892,micro,-95.26543745,31.96674007,,,,-1,,,,,,,
48893,micro,-95.21935715,31.99843829,,,,-1,,,,,,,
48894,micro,-94.87922923,32.38464777,,,,-1,,,,,,,
48895,micro,-94.87606341,32.38765608,,,,-1,,,,,,,
48896,micro,-94.88281643,32.38123905,,,,-1,,,,,,,
48897,micro,-94.88703819,32.37722734,,,,-1,,,,,,,
48898,micro,-95.95773481,29.59848623,,,,-1,,,,,,,
48899,gate,-94.10013034,30.07301369,,,,-1,,,,,,,
48901,micro,-94.80097804,30.05770659,,,,-1,,,,,,,
48902,micro,-94.74948895,30.05481984,,,,-1,,,,,,,
48903,micro,-94.81316293,30.05854835,,,,-1,,,,,,,
48904,micro,-94.73845606,30.05308643,,,,-1,,,,,,,
48905,micro,-95.76909533,30.35577222,,,,-1,,,,,,,
48906,micro,-95.70487688,30.25768312,,,,-1,,,,,,,
48907,micro,-95.77186138,30.36379182,,,,-1,,,,,,,
48908,micro,-95.77125338,30.3620081,,,,-1,,,,,,,
48909,micro,-94.89872997,30.03963608,,,,-1,,,,,,,
48910,micro,-94.89560651,30.0391575,,,,-1,,,,,,,
48911,micro,-97.11595225,29.68636039,,,,-1,,,,,,,
48912,micro,-94.7761989,30.12407623,,,,-1,,,,,,,
48913,micro,-94.72334363,30.15006044,,,,-1,,,,,,,
48914,micro,-94.91744964,30.08754434,,,,-1,,,,,,,
48915,micro,-94.85944981,30.10930028,,,,-1,,,,,,,
48916,micro,-97.90062134,33.66271511,,,,-1,,,,,,,
48917,micro,-97.86119804,33.5633346,,,,-1,,,,,,,
48918,micro,-97.90663521,33.6763838,,,,-1,,,,,,,
48919,micro,-97.95073397,33.82408578,,,,-1,,,,,,,
48920,micro,-95.86482653,30.33653488,,,,-1,,,,,,,
48921,micro,-95.80432117,30.33873299,,,,-1,,,,,,,
48922,micro,-95.78585467,30.34640486,,,,-1,,,,,,,
48923,micro,-96.52994918,33.79436821,,,,-1,,,,,,,
48924,micro,-96.53396693,33.75268153,,,,-1,,,,,,,
48925,micro,-97.01969211,29.9511072,,,,-1,,,,,,,
48926,micro,-96.99872037,29.94588182,,,,-1,,,,,,,
48927,gate,-97.38977082,32.46448036,,,,-1,,,,,,,
48929,micro,-97.14931084,29.6843177,,,,-1,,,,,,,
48930,micro,-97.53709536,29.66422769,,,,-1,,,,,,,
48931,micro,-97.50520443,29.66572987,,,,-1,,,,,,,
48932,micro,-96.4053013,35.08444516,,,,-1,,,,,,,
48933,micro,-96.40475545,35.08484307,,,,-1,,,,,,,
48934,micro,-99.29238187,34.16430611,,,,-1,,,,,,,
48935,micro,-99.27951074,34.16124302,,,,-1,,,,,,,
48936,gate,-100.2106598,34.4223853,,,,-1,,,,,,,
48937,micro,-100.2053405,34.42039962,,,,-1,,,,,,,
48938,gate,-100.2734352,34.44116201,,,,-1,,,,,,,
48940,micro,-101.8445682,33.90550518,,,,-1,,,,,,,
48941,micro,-101.8404729,33.83943436,,,,-1,,,,,,,
48942,micro,-96.25008444,33.14962077,,,,-1,,,,,,,
48943,micro,-96.1463321,33.13863763,,,,-1,,,,,,,
48944,micro,-99.50934301,34.25674403,,,,-1,,,,,,,
48945,micro,-99.48781658,34.25267932,,,,-1,,,,,,,
48946,micro,-99.5199391,34.25874483,,,,-1,,,,,,,
48947,micro,-99.51959021,34.25867895,,,,-1,,,,,,,
48948,micro,-97.05161534,36.88430035,,,,-1,,,,,,,
48949,micro,-97.43292488,35.87055218,,,,-1,,,,,,,
48950,micro,-97.22388171,34.7467435,,,,-1,,,,,,,
48951,micro,-97.16803709,34.62190173,,,,-1,,,,,,,
48952,micro,-97.16818995,34.6227127,,,,-1,,,,,,,
48953,micro,-97.05849745,34.40209989,,,,-1,,,,,,,
48954,micro,-97.09292771,34.43098655,,,,-1,,,,,,,
48955,micro,-97.09974109,34.44282744,,,,-1,,,,,,,
48956,micro,-97.10126677,34.45027789,,,,-1,,,,,,,
48957,micro,-97.19410688,36.36506999,,,,-1,,,,,,,
48958,micro,-97.04801162,34.39212762,,,,-1,,,,,,,
48959,micro,-97.04179175,34.2947409,,,,-1,,,,,,,
48960,micro,-97.16056746,33.66878269,,,,-1,,,,,,,
48961,micro,-97.13840036,34.06858349,,,,-1,,,,,,,
48962,micro,-94.57394498,36.10494321,,,,-1,,,,,,,
48963,micro,-94.71236457,35.75012963,,,,-1,,,,,,,
48964,micro,-98.24191581,34.8311717,,,,-1,,,,,,,
48965,micro,-98.51127541,34.60466764,,,,-1,,,,,,,
48966,micro,-106.6023081,31.93131835,,,,-1,,,,,,,
48967,micro,-106.5928188,31.87416048,,,,-1,,,,,,,
48968,micro,-106.6055876,31.98698686,,,,-1,,,,,,,
48969,micro,-106.6041687,31.96290115,,,,-1,,,,,,,
48970,micro,-106.369723,31.92863506,,,,-1,,,,,,,
48971,micro,-106.350904,31.95828118,,,,-1,,,,,,,
48972,micro,-105.4740516,31.23258648,,,,-1,,,,,,,
48973,micro,-105.395368,31.18498777,,,,-1,,,,,,,
48974,micro,-106.2786325,31.64892555,,,,-1,,,,,,,
48975,micro,-106.2280506,31.59179585,,,,-1,,,,,,,
48976,micro,-105.3616356,31.1769376,,,,-1,,,,,,,
48977,micro,-105.9195632,31.36612336,,,,-1,,,,,,,
48978,micro,-105.8437747,31.3000591,,,,-1,,,,,,,
48979,micro,-106.1576739,31.50325418,,,,-1,,,,,,,
48980,micro,-95.97468818,29.60339708,,,,-1,,,,,,,
48981,micro,-94.33581969,32.78309034,,,,-1,,,,,,,
48982,micro,-94.29472477,32.84248524,,,,-1,,,,,,,
48983,micro,-102.7407459,34.23725105,,,,-1,,,,,,,
48984,micro,-102.7115266,34.2196518,,,,-1,,,,,,,
48985,micro,-95.48219412,30.53755134,,,,-1,,,,,,,
48986,micro,-95.48302811,30.50883022,,,,-1,,,,,,,
48987,micro,-94.62073265,31.7108299,,,,-1,,,,,,,
48988,micro,-94.59268649,31.72064375,,,,-1,,,,,,,
48989,micro,-94.53267061,31.78637992,,,,-1,,,,,,,
48990,micro,-94.4961814,31.81607889,,,,-1,,,,,,,
48991,micro,-96.272537,29.98027588,,,,-1,,,,,,,
48992,micro,-96.24819069,29.93185348,,,,-1,,,,,,,
48993,micro,-102.897947,34.50815794,,,,-1,,,,,,,
48994,micro,-102.8817738,34.52685952,,,,-1,,,,,,,
48995,micro,-103.0359741,34.39409514,,,,-1,,,,,,,
48996,micro,-103.0270232,34.40045073,,,,-1,,,,,,,
48997,micro,-101.1554267,35.44438035,,,,-1,,,,,,,
48998,micro,-101.1317762,35.45533501,,,,-1,,,,,,,
48999,micro,-96.42780275,31.99001939,,,,-1,,,,,,,
49000,micro,-96.45451898,31.81699737,,,,-1,,,,,,,
49001,micro,-97.73362173,32.73340453,,,,-1,,,,,,,
49002,micro,-97.60263245,32.69601059,,,,-1,,,,,,,
49003,micro,-96.84991174,32.38285251,,,,-1,,,,,,,
49004,micro,-96.70851205,32.27880722,,,,-1,,,,,,,
49006,gate,-101.8590086,35.11923232,,,,-1,,,,,,,
49007,micro,-103.0330327,34.38982399,,,,-1,,,,,,,
49008,micro,-102.9302501,34.34196997,,,,-1,,,,,,,
49009,micro,-103.0345602,34.3898927,,,,-1,,,,,,,
49010,micro,-102.49183,34.74673001,,,,-1,,,,,,,
49011,micro,-102.4793601,34.75343724,,,,-1,,,,,,,
49012,micro,-102.398115,34.81451884,,,,-1,,,,,,,
49013,micro,-102.3692933,34.82845967,,,,-1,,,,,,,
49014,micro,-102.3499307,34.83768405,,,,-1,,,,,,,
49015,micro,-102.3283911,34.84801881,,,,-1,,,,,,,
49016,micro,-102.2794364,34.87138968,,,,-1,,,,,,,
49017,micro,-102.1972434,34.91049929,,,,-1,,,,,,,
49018,micro,-100.6399555,35.69161946,,,,-1,,,,,,,
49019,micro,-100.5756525,35.73538954,,,,-1,,,,,,,
49020,micro,-94.06012231,33.1443323,,,,-1,,,,,,,
49021,micro,-94.05766308,33.13495893,,,,-1,,,,,,,
49022,micro,-101.1759212,35.03440385,,,,-1,,,,,,,
49023,micro,-101.0877455,35.02813929,,,,-1,,,,,,,
49024,micro,-98.6611953,33.94967463,,,,-1,,,,,,,
49025,micro,-98.64668641,33.94742541,,,,-1,,,,,,,
49026,micro,-99.89557951,34.33493812,,,,-1,,,,,,,
49027,micro,-99.87426832,34.32840082,,,,-1,,,,,,,
49028,micro,-99.82195524,34.31629146,,,,-1,,,,,,,
49029,micro,-99.76591525,34.3055067,,,,-1,,,,,,,
49030,micro,-101.6192132,33.42905752,,,,-1,,,,,,,
49031,micro,-101.7478133,33.50372841,,,,-1,,,,,,,
49032,gate,-101.7084052,33.48179165,,,,-1,,,,,,,
49033,micro,-101.7769904,33.52229427,,,,-1,,,,,,,
49034,micro,-101.7578207,33.50929904,,,,-1,,,,,,,
49035,micro,-97.18218013,32.24568052,,,,-1,,,,,,,
49036,micro,-97.14772833,32.14968,,,,-1,,,,,,,
49037,micro,-98.4880943,33.91356001,,,,-1,,,,,,,
49038,micro,-98.48580196,33.91110525,,,,-1,,,,,,,
49039,micro,-106.4693622,31.77252225,,,,-1,,,,,,,
49040,gate,-106.4690407,31.76965734,,,,-1,,,,,,,
49044,gate,-106.3733313,31.74024673,,,,-1,,,,,,,
49045,micro,-106.3261291,31.70006341,,,,-1,,,,,,,
49049,micro,-106.3198145,31.69468396,,,,-1,,,,,,,
49050,micro,-106.5907583,31.86884857,,,,-1,,,,,,,
49051,micro,-106.5750708,31.83340725,,,,-1,,,,,,,
49052,micro,-106.0961013,31.45157726,,,,-1,,,,,,,
49053,micro,-103.6894475,30.35229357,,,,-1,,,,,,,
49054,micro,-103.6814505,30.35109803,,,,-1,,,,,,,
49055,gate,-98.61411023,29.3279742,,,,-1,,,,,,,
49056,micro,-106.467812,31.7680469,,,,-1,,,,,,,
49057,micro,-106.4675729,31.7666427,,,,-1,,,,,,,
49058,micro,-102.0770267,36.33331659,,,,-1,,,,,,,
49059,micro,-102.0754742,36.33160036,,,,-1,,,,,,,
49060,micro,-102.1262453,36.38674822,,,,-1,,,,,,,
49061,gate,-106.4677161,31.7646648,,,,-1,,,,,,,
49062,micro,-106.3772309,31.91680751,,,,-1,,,,,,,
49063,micro,-106.3905544,31.89581591,,,,-1,,,,,,,
49064,micro,-106.4406258,31.81472333,,,,-1,,,,,,,
49065,micro,-106.4342522,31.82686085,,,,-1,,,,,,,
49066,micro,-106.4398441,31.81735623,,,,-1,,,,,,,
49067,micro,-106.4852101,31.76265436,,,,-1,,,,,,,
49068,micro,-103.7169395,30.3520769,,,,-1,,,,,,,
49069,micro,-103.8001454,30.31091054,,,,-1,,,,,,,
49070,micro,-103.8173241,30.27834111,,,,-1,,,,,,,
49071,micro,-103.8100452,30.27995682,,,,-1,,,,,,,
49072,gate,-106.5009713,31.75864783,,,,-1,,,,,,,
49073,micro,-100.8727667,34.9329165,,,,-1,,,,,,,
49074,micro,-100.8704556,34.93186995,,,,-1,,,,,,,
49075,micro,-100.8846006,34.93827528,,,,-1,,,,,,,
49076,micro,-100.876109,34.93442997,,,,-1,,,,,,,
49077,micro,-100.9696509,35.5302236,,,,-1,,,,,,,
49078,micro,-100.96538,35.5321911,,,,-1,,,,,,,
49079,micro,-100.9630728,35.53325399,,,,-1,,,,,,,
49080,micro,-100.9587263,35.53525632,,,,-1,,,,,,,
49081,micro,-100.9326613,35.54728775,,,,-1,,,,,,,
49082,micro,-100.9248193,35.55225475,,,,-1,,,,,,,
49083,micro,-100.8612512,35.59213352,,,,-1,,,,,,,
49084,micro,-100.8311822,35.60509584,,,,-1,,,,,,,
49085,micro,-100.7965234,35.62045658,,,,-1,,,,,,,
49086,micro,-100.7668402,35.63633791,,,,-1,,,,,,,
49087,micro,-100.7242254,35.64365597,,,,-1,,,,,,,
49088,micro,-106.4891657,31.74911221,,,,-1,,,,,,,
49089,gate,-106.4826075,31.74891069,,,,-1,,,,,,,
49093,micro,-89.5913944,30.16099163,,,,-1,,,,,,,
49094,micro,-89.53395964,30.19495434,,,,-1,,,,,,,
49095,micro,-95.02205185,29.74098556,,,,-1,,,,,,,
49096,micro,-95.00844852,29.73348084,,,,-1,,,,,,,
49097,micro,-96.37025457,33.99912323,,,,-1,,,,,,,
49098,micro,-96.3705586,33.99838045,,,,-1,,,,,,,
49099,micro,-96.12131886,34.38792755,,,,-1,,,,,,,
49100,micro,-94.57227053,36.10574292,,,,-1,,,,,,,
49101,micro,-97.54621695,35.44598068,,,,-1,,,,,,,
49102,micro,-97.51737075,35.44452088,,,,-1,,,,,,,
49104,micro,-95.98774928,36.15803845,,,,-1,,,,,,,
49105,micro,-97.04675591,36.80716872,,,,-1,,,,,,,
49106,gate,-97.86835246,36.41032986,,,,-1,,,,,,,
49108,micro,-95.70851364,36.43647347,,,,-1,,,,,,,
49109,micro,-95.70531921,36.43588813,,,,-1,,,,,,,
49110,micro,-94.95769377,36.69802781,,,,-1,,,,,,,
49111,micro,-94.95149114,36.70094834,,,,-1,,,,,,,
49112,micro,-100.0215303,36.119918,,,,-1,,,,,,,
49113,micro,-102.0596864,36.34086393,,,,-1,,,,,,,
49114,micro,-101.9409372,36.41072239,,,,-1,,,,,,,
49115,micro,-101.9145368,36.42620904,,,,-1,,,,,,,
49116,micro,-102.3858369,36.14772753,,,,-1,,,,,,,
49117,micro,-102.2474662,36.22992331,,,,-1,,,,,,,
49118,micro,-102.2211655,36.24550333,,,,-1,,,,,,,
49119,micro,-102.1967202,36.25996903,,,,-1,,,,,,,
49120,micro,-102.183817,36.26759616,,,,-1,,,,,,,
49121,micro,-102.1628176,36.28000903,,,,-1,,,,,,,
49122,micro,-102.1585744,36.28251721,,,,-1,,,,,,,
49123,micro,-102.1458956,36.29001172,,,,-1,,,,,,,
49124,micro,-102.0938675,36.32070995,,,,-1,,,,,,,
49125,micro,-102.0784227,36.32982222,,,,-1,,,,,,,
49126,micro,-102.0753729,36.33161769,,,,-1,,,,,,,
49127,micro,-102.9401839,35.72277137,,,,-1,,,,,,,
49128,micro,-102.9147469,35.73895828,,,,-1,,,,,,,
49129,micro,-102.7324521,35.8944563,,,,-1,,,,,,,
49131,micro,-106.4002668,31.88050076,,,,-1,,,,,,,
49132,micro,-106.4204137,31.84873219,,,,-1,,,,,,,
49133,gate,-106.46819,31.76876,,,,-1,,,,,,,
49137,micro,-95.34881531,29.77294504,,,,-1,,,,,,,
49138,micro,-95.34817852,29.77392772,,,,-1,,,,,,,
49139,micro,-97.46845737,32.99290591,,,,-1,,,,,,,
49140,micro,-97.42144428,32.94586204,,,,-1,,,,,,,
49141,micro,-97.41011499,32.92695253,,,,-1,,,,,,,
49142,micro,-97.38088242,32.88083661,,,,-1,,,,,,,
49144,gate,-96.86060556,32.77564585,,,,-1,,,,,,,
49145,micro,-97.26457037,32.67474086,,,,-1,,,,,,,
49146,micro,-97.1872025,32.61198704,,,,-1,,,,,,,
49147,micro,-97.26215492,32.87584366,,,,-1,,,,,,,
49148,micro,-97.28167961,32.82477645,,,,-1,,,,,,,
49149,micro,-96.94724451,32.7501058,,,,-1,,,,,,,
49150,micro,-96.93077709,32.75820698,,,,-1,,,,,,,
49151,micro,-95.38110599,32.32136025,,,,-1,,,,,,,
49152,micro,-95.32725085,32.34089629,,,,-1,,,,,,,
49153,micro,-95.61361881,32.30332106,,,,-1,,,,,,,
49154,micro,-95.47882522,32.30623505,,,,-1,,,,,,,
49155,micro,-94.97942815,32.27279608,,,,-1,,,,,,,
49156,micro,-94.9854329,32.26330308,,,,-1,,,,,,,
49157,micro,-96.38030834,31.99919945,,,,-1,,,,,,,
49158,micro,-96.34731361,31.9217388,,,,-1,,,,,,,
49160,gate,-95.63096433,31.7611907,,,,-1,,,,,,,
49161,micro,-96.33283625,31.80901587,,,,-1,,,,,,,
49162,micro,-96.33431891,31.80108242,,,,-1,,,,,,,
49163,micro,-96.16988514,31.33956212,,,,-1,,,,,,,
49164,micro,-96.12788618,31.2321257,,,,-1,,,,,,,
49165,micro,-96.3006182,31.16066985,,,,-1,,,,,,,
49166,micro,-96.261921,31.22095658,,,,-1,,,,,,,
49167,micro,-95.4460728,31.1282939,,,,-1,,,,,,,
49168,micro,-95.44253699,31.11683133,,,,-1,,,,,,,
49170,gate,-96.59801182,30.88684367,,,,-1,,,,,,,
49171,micro,-96.49043572,31.02200568,,,,-1,,,,,,,
49172,micro,-96.54609322,30.97396525,,,,-1,,,,,,,
49173,gate,-94.33253199,30.11201705,,,,-1,,,,,,,
49175,micro,-96.97830319,30.84781798,,,,-1,,,,,,,
49176,micro,-96.91769016,30.79567785,,,,-1,,,,,,,
49177,micro,-96.99960243,30.65497382,,,,-1,,,,,,,
49178,micro,-96.86412856,30.70746015,,,,-1,,,,,,,
49179,micro,-96.71984921,30.7859664,,,,-1,,,,,,,
49180,micro,-94.68004326,30.04389401,,,,-1,,,,,,,
49181,micro,-95.1063417,32.58232027,,,,-1,,,,,,,
49182,micro,-94.9747667,32.69470374,,,,-1,,,,,,,
49183,micro,-94.94762247,32.72966438,,,,-1,,,,,,,
49184,micro,-94.9576956,32.70713453,,,,-1,,,,,,,
