yard_id,yard_name,yard_level,yard_type,handling_capacity,sent_demand,received_demand,usage
11369,READING YARD,3,local,1500,0,0,0
11370,REEDS,3,local,1500,0,0,0
11371,RENICK,3,local,1500,0,0,0
11372,RICHMOND,3,local,1500,0,0,0
11373,RICKENBACKER INTERMODAL,3,local,1500,0,0,0
11374,ROANOKE,3,local,1500,0,0,0
11376,ROCK HILL,3,local,1500,0,0,0
11377,ROSE,3,local,1500,0,0,0
11378,ROSSVILLE AVENUE,3,local,1500,0,0,0
11379,ROSSVILLE INTMDL,3,local,1500,0,0,0
11381,RUTHERFORD YARD,3,local,1500,0,0,0
11382,S LINE,3,local,1500,0,0,0
11383,SALISBURY,3,local,1500,0,0,0
11385,SANDUSKY,3,local,1500,0,0,0
11387,SECAUCUS,3,intermodal,5000,0,0,0
11388,SELMA,3,local,1500,0,0,0
11389,SEVEN MILE,3,local,1500,0,0,0
11390,SHARONVILLE,3,local,1500,0,0,0
11391,SHEFFIELD,3,local,1500,0,0,0
11392,SHELBYVILLE MIX CTR,3,local,1500,0,0,0
11393,SHENANDOAH,3,local,1500,0,0,0
11394,SHIPPS,3,local,1500,0,0,0
11395,SHIRE OAKS,3,local,1500,0,0,0
11396,SHIREMANSTOWN,3,local,1500,0,0,0
11397,SIMPSON,3,local,1500,0,0,0
11398,SOUTH BRANCH,3,local,1500,0,0,0
11399,SOUTH COLUMBUS,3,local,1500,0,0,0
11401,SOUTH LIMA,3,local,1500,0,0,0
11402,SOUTH LORAIN,3,local,1500,0,0,0
11403,SOUTH ROANOKE,3,local,1500,0,0,0
11404,SPENCER,3,local,1500,0,0,0
11406,SUBARU OF IN,3,local,1500,0,0,0
11407,SUMNER ST,3,local,1500,0,0,0
11408,TENNILLE,3,local,1500,0,0,0
11409,TILTON,3,local,1500,0,0,0
11410,TOCCOA,3,local,1500,0,0,0
11411,TOLEDO MEGA TERMINAL,3,local,1500,0,0,0
11412,TOYOTA AUTORAMP,3,local,1500,0,0,0
11413,TRIPLE CROWN,3,local,1500,0,0,0
11414,VALDOSTA,3,local,1500,0,0,0
11415,VARDO,3,local,1500,0,0,0
11416,VIREOL ETHANOL HOPEWELL,3,intermodal,5000,0,0,0
11418,VOLT MIX CENTER,3,local,1500,0,0,0
11422,WELLER,3,local,1500,0,0,0
11424,WEST BROWNSVILLE,3,intermodal,5000,0,0,0
11425,WEST FALLS YARD,3,local,1500,0,0,0
11426,WHITAKER INTERMODAL,3,local,1500,0,0,0
11429,WILMINGTON AUTO RAMP,3,local,1500,0,0,0
11430,WINSTON-SALEM EAST,3,local,20000,0,0,0
11432,YOUNGTOWN,3,local,1500,0,0,0
11433,YUMA,3,local,1500,0,0,0
11437,CROXTON (NYSW),3,local,1500,0,0,0
11439,NYSW RESOURCES TERMINAL,3,local,1500,0,0,0
11440,UTICA (NYSW),3,local,1500,0,0,0
11445,PRINCETON,3,local,1500,0,0,0
11447,DEERFIELD,3,local,1500,0,0,0
11448,GARDNER,3,local,1500,0,0,0
11450,NORTH ADAMS,3,local,1500,0,0,0
11451,PATH WALDO MAINTENANCE,3,local,1500,0,0,0
11455,BERTH 200 PIER A YARD,3,local,1500,0,0,0
11456,BERTH 200 TRANSFER YARD,3,local,1500,0,0,0
11458,CUT YARD,3,intermodal,5000,0,0,0
11459,GLOBAL GATEWAY SOUTH YARD,3,local,1500,0,0,0
11460,ITS YARD,3,local,1500,0,0,0
11461,LAXT YARD,3,local,1500,0,0,0
11462,LBC YARD,3,local,1500,0,0,0
11463,NYK / EVERGREEN TERMINAL YARD,3,local,1500,0,0,0
11464,PIER 400 YARD,3,local,1500,0,0,0
11465,SAN PEDRO YARD,3,local,1500,0,0,0
11466,YANG MING TERMINAL YARD,3,local,1500,0,0,0
11467,TRI-CITY REGIONAL PORT,3,local,1500,0,0,0
11469,ALBANY YARD (PNWR),3,intermodal,5000,0,0,0
11470,BANKS YARD,3,local,1500,0,0,0
11471,COLUMBIA CITY YARD,3,local,1500,0,0,0
11473,EUGENE YARD,3,local,1500,0,0,0
11474,HILLSBORO YARD,3,local,1500,0,0,0
11477,MCKEES ROCKS (POHC),3,local,1500,0,0,0
11478,SCULLY,3,local,1500,0,0,0
11481,COLUMBUS ST PORT,3,intermodal,5000,0,0,0
11482,COSGROVE YARD,3,local,1500,0,0,0
11483,NORTH PORT ICTF,3,local,1500,0,0,0
11484,NUCOR #1,3,local,1500,0,0,0
11485,STATE JCT,3,local,1500,0,0,0
11486,ABERDEEN YARD,3,local,1500,0,0,0
11489,PORT OF GRAYS HARBOR,3,local,1500,0,0,0
11491,AMERICAN,3,local,1500,0,0,0
11492,BASIN,3,local,1500,0,0,0
11493,BOOTH,3,local,1500,0,0,0
11494,CHEVRON PHILLIPS PASADENA,3,local,1500,0,0,0
11495,OLD CITY,3,local,1500,0,0,0
11496,PASADENA,3,local,1500,0,0,0
11497,PENN CITY,3,local,1500,0,0,0
11498,WESTFIELD (PVRR),3,intermodal,5000,0,0,0
11499,6TH STREET PP,3,intermodal,5000,0,0,0
11502,NEBRASKA CITY,3,local,1500,0,0,0
11504,THOMSON WORKS,3,local,1500,0,0,0
11505,THOMSON WORKS (CSXT),3,local,1500,0,0,0
11511,QUINSIGAMOND,3,local,1500,0,0,0
11514,PENOBSCOTT,3,local,1500,0,0,0
11515,PITTSTON,3,local,1500,0,0,0
11519,PRESSLER JCT,3,local,1500,0,0,0
11520,RAPID CITY,3,local,1500,0,0,0
11522,CHEVRON YARD,3,local,1500,0,0,0
11523,MEEKER AVE YARD,3,local,1500,0,0,0
11525,HARLINGEN,3,local,1500,0,0,0
11526,SAPT #1,3,local,1500,0,0,0
11527,SAPT #1 YARD,3,local,1500,0,0,0
11529,FOURTH ST YARD,3,local,1500,0,0,0
11530,GEMCO YARD,3,local,1500,0,0,0
11531,KAISER YARD,3,local,1500,0,0,0
11532,METROLINK SHOPS YARD,3,local,1500,0,0,0
11533,SANTA FE AVE YARD (AMTK),3,local,1500,0,0,0
11534,SHOPS YARD (LATC),3,local,1500,0,0,0
11538,CANAL POINT,3,local,1500,0,0,0
11539,YOLO PORT YARD,3,local,1500,0,0,0
11541,SEGURO YARD,3,local,1500,0,0,0
11543,COFFEYVILLE,3,local,1500,0,0,0
11545,NEODESHA,3,local,1500,0,0,0
11546,TULSA,3,local,1500,0,0,0
11551,PAULSBORO-MOBIL,3,local,1500,0,0,0
11552,SALEM,3,local,1500,0,0,0
11553,OKLAHOMA CITY EAST,3,local,1500,0,0,0
11554,SNYDER,3,local,1500,0,0,0
11556,GUADALUPE YARD (SMV),3,local,1500,0,0,0
11561,MARSHALL (WIR),3,local,1500,0,0,0
11563,(MBTA) FITCHBURG,3,local,1500,0,0,0
11568,YOUNGWOOD,3,local,1500,0,0,0
11569,INTERCHANGE YARD,3,local,1500,0,0,0
11570,TRI-CITY YARD,3,local,1500,0,0,0
11573,BELT LINE,3,local,1500,0,0,0
11574,TMBL-OCCIDENTAL,3,local,1500,0,0,0
11575,TMBL-SEALAND,3,local,1500,0,0,0
11576,TMBL CONTAINER,3,intermodal,5000,0,0,0
11577,TMBL EXPORT,3,local,1500,0,0,0
11578,TMBL LOG,3,local,1500,0,0,0
11579,LONESTAR STEEL,3,local,1500,0,0,0
11580,RAY,3,local,1500,0,0,0
11581,EAST PEORIA (TPW),3,local,1500,0,0,0
11585,TREX STATION,3,local,1500,0,0,0
11586,23rd STREET,3,intermodal,5000,0,0,0
11587,CARRIE AVE,3,local,1500,0,0,0
11588,EE-JAY TRANSLOAD,3,local,1500,0,0,0
11589,MADISON (TRRA),3,local,1500,0,0,0
11590,WIGGINS #2,3,local,1500,0,0,0
11591,WIGGINS NO. 2,3,local,1500,0,0,0
11595,AVENTINE PEKIN,3,local,1500,0,0,0
11596,26TH ST,3,local,1500,0,0,0
11598,ADAMS ST,3,local,1500,0,0,0
11599,ADDIS,3,local,1500,0,0,0
11600,ALAMO JUNCTION RAIL PARK  YARD,3,local,1500,0,0,0
11601,ALBERTA LEA,3,local,1500,0,0,0
11602,ALEXANDRIA,3,local,1500,0,0,0
11604,AMELIA,3,intermodal,5000,0,0,0
11605,AMERI-PORT,3,local,1500,0,0,0
11606,ANGLETON,3,local,1500,0,0,0
11607,ATCHISON,3,local,1500,0,0,0
11608,AVONDALE (UP),3,local,1500,0,0,0
11609,BAILEY,3,local,1500,0,0,0
11610,BARNES AUTO YARD,3,local,1500,0,0,0
11611,BAUXITE,3,local,1500,0,0,0
11612,BELLMEAD,3,local,1500,0,0,0
11613,BENICIA YARD,3,local,1500,0,0,0
11614,BEVERLY,3,local,1500,0,0,0
11615,BEVERLY (UP),3,local,1500,0,0,0
11616,BIG SPRING,3,local,1500,0,0,0
11617,BLACKS FORK,3,local,1500,0,0,0
11618,BLOOMINGTON,3,local,1500,0,0,0
11619,BOONE,3,local,1500,0,0,0
11621,BRODERICK YARD,3,local,1500,0,0,0
11622,BROOKLYN YARD,3,local,1500,0,0,0
11623,BROWDER,3,local,1500,0,0,0
11624,BROWNSVILLE PALO ALTO,3,local,1500,0,0,0
11625,BURMESTER,3,intermodal,5000,0,0,0
11626,C J,3,local,1500,0,0,0
11628,CADIZ,3,local,20000,0,0,0
11631,CANAL ST,3,local,1500,0,0,0
11633,CEDAR RAPIDS,3,local,1500,0,0,0
11634,CEDAR RAPIDS YARD (UP),3,local,1500,0,0,0
11636,CHEYENNE (UP),3,local,1500,0,0,0
11637,CHICAGO HEIGHTS AUTO TERM,3,local,1500,0,0,0
11638,CHIMNEY YARD,3,local,1500,0,0,0
11639,CNW SHOPS,3,local,1500,0,0,0
11640,COADY,3,local,1500,0,0,0
11641,COI INTERMODAL TERMINAL YARD,3,local,1500,0,0,0
11642,CONGRESS,3,local,1500,0,0,0
11643,CORPUS CHRISTI,3,local,1500,0,0,0
11644,COVE,3,local,1500,0,0,0
11647,CYPRESS,3,local,1500,0,0,0
11648,DALLAS INTERMODAL TERM,3,local,1500,0,0,0
11649,DALLAS ST,3,local,1500,0,0,0
11650,DALLERUP,3,local,1500,0,0,0
11652,DAVIS YARD,3,local,1500,0,0,0
11654,DESERT YARD,3,local,1500,0,0,0
11655,DOLORES YARD,3,local,1500,0,0,0
11659,EAGLE LAKE STORAGE,3,local,1500,0,0,0
11660,EAGLE PASS,3,local,1500,0,0,0
11661,EAST BELT,3,local,1500,0,0,0
11662,EAST OAKLAND YARD,3,local,1500,0,0,0
11663,EAST SALINA,3,local,1500,0,0,0
11664,EAST YARD-RIVERDALE,3,local,1500,0,0,0
11665,EASTPORT,3,local,1500,0,0,0
11668,ELKO,3,local,1500,0,0,0
11669,EMERYVILLE YARD,3,local,1500,0,0,0
11671,EUREKA YARD,3,local,1500,0,0,0
11672,EVANSTON,3,local,1500,0,0,0
11673,EXXONMOBIL BAYTOWN,3,local,1500,0,0,0
11674,FAIRFAX-1,3,local,1500,0,0,0
11675,FAMOSO YARD,3,local,1500,0,0,0
11676,FIFE,3,intermodal,5000,0,0,0
11680,FRESNO YARD,3,local,1500,0,0,0
11681,GARFIELD,3,local,1500,0,0,0
11682,GARY,3,local,1500,0,0,0
11683,GINNIE,3,local,1500,0,0,0
11684,GLASS,3,local,1500,0,0,0
11685,GLOBAL 1 EAST,3,local,1500,0,0,0
11686,GLOBAL 3,3,local,1500,0,0,0
11687,GRAND ISLAND,3,local,1500,0,0,0
11688,GRAND JUNCTION,3,intermodal,5000,0,0,0
11689,GREEN RIVER,3,intermodal,5000,0,0,0
11691,HAWKSNEST YARD,3,local,1500,0,0,0
11692,HEARNE,3,local,1500,0,0,0
11693,HEDGES,3,local,1500,0,0,0
11695,HENDERSON,3,local,1500,0,0,0
11696,HOFFMAN AVE,3,intermodal,5000,0,0,0
11697,HOFFMAN YARD,3,intermodal,5000,0,0,0
11698,HULL AVENUE,3,intermodal,5000,0,0,0
11699,IDAHO FALLS,3,intermodal,5000,0,0,0
11700,IDS TRANSLOAD,3,local,1500,0,0,0
11701,IPC,3,local,1500,0,0,0
11704,JENKS SHOPS,3,local,1500,0,0,0
11705,JONESBORO,3,local,1500,0,0,0
11709,KIRBY,3,local,1500,0,0,0
11710,LA GRANDE YARD,3,local,1500,0,0,0
11712,LARAMIE,3,local,1500,0,0,0
11713,LEEWOOD (UP),3,local,1500,0,0,0
11714,LEVEL,3,local,1500,0,0,0
11716,LOCKWOOD INTERMODAL,3,local,1500,0,0,0
11718,LOGGING YARD,3,local,1500,0,0,0
11719,LONGVIEW (UP),3,local,1500,0,0,0
11720,LONGVIEW SIT,3,local,1500,0,0,0
11721,LORDSBURG,3,local,1500,0,0,0
11722,LOS ANGELES J YARD,3,local,1500,0,0,0
11723,LOS NIETOS YARD,3,local,1500,0,0,0
11724,LUFKIN,3,local,1500,0,0,0
11725,LYNNDYL,3,local,1500,0,0,0
11726,M-K,3,local,1500,0,0,0
11728,MANKATO,3,local,1500,0,0,0
11729,MANUEL YARD,3,local,1500,0,0,0
11730,MARION IMF,3,local,1500,0,0,0
11731,MARSHALL,3,local,1500,0,0,0
11733,MCALESTER,3,local,1500,0,0,0
11734,MCGEHEE,3,local,1500,0,0,0
11735,MCGEHEE (UP),3,local,1500,0,0,0
11737,MEDITERRANEAN YARD (PHL),3,local,20000,0,0,0
11738,MILLER,3,local,1500,0,0,0
11741,MIRA LOMA YARD,3,local,1500,0,0,0
11742,MISSION RAIL PARK,3,local,1500,0,0,0
11743,MISSOURI VALLEY,3,local,1500,0,0,0
11745,MITCHELL YARD,3,local,1500,0,0,0
11746,MOJAVE YARD,3,local,1500,0,0,0
11750,MOPAC,3,local,1500,0,0,0
11752,NAMPA,3,local,1500,0,0,0
11753,NEFF,3,local,1500,0,0,0
11754,NEWARK YARD,3,local,1500,0,0,0
11755,NEY,3,local,1500,0,0,0
11756,NOGALES YARD,3,local,1500,0,0,0
11757,NORTH END,3,intermodal,5000,0,0,0
11758,NORTH LITTLE ROCK,3,local,1500,0,0,0
11759,NORTH MARYSVILLE,3,local,1500,0,0,0
11760,NORTH RENO-PARR,3,local,1500,0,0,0
11762,OAKRIDGE YARD,3,local,1500,0,0,0
11763,ODESSA,3,local,1500,0,0,0
11764,ODESSA RAILPORT,3,intermodal,5000,0,0,0
11765,OLD SOUTH,3,local,1500,0,0,0
11766,OLMITO,3,local,1500,0,0,0
11767,OMAHA INDUSTRIAL,3,local,1500,0,0,0
11768,OSAWATOMIE,3,local,1500,0,0,0
11770,OXNARD YARD,3,local,1500,0,0,0
11771,PARACHUTE,3,local,1500,0,0,0
11772,PEACH,3,local,1500,0,0,0
11773,PENDLETON YARD,3,local,1500,0,0,0
11774,PHOENIX YARD,3,local,1500,0,0,0
11775,PINE BLUFF,3,local,1500,0,0,0
11776,PINE BLUFF SHOPS,3,local,1500,0,0,0
11778,POCATELLO,3,local,1500,0,0,0
11779,POLK YARD,3,local,1500,0,0,0
11780,POPLAR BLUFF,3,local,1500,0,0,0
11781,PORT CROSSING,3,intermodal,5000,0,0,0
11783,PRESLEY,3,local,1500,0,0,0
11784,PRICE RIVER TERMINAL,3,local,1500,0,0,0
11785,PROVISO,3,local,1500,0,0,0
11786,PRYOR,3,local,1500,0,0,0
11787,PULLMAN,3,local,1500,0,0,0
11789,REFUGIO SIT,3,local,1500,0,0,0
11790,RIFTON,3,local,1500,0,0,0
11791,ROCK SPRINGS,3,local,1500,0,0,0
11792,SAINT JAMES,3,local,1500,0,0,0
11794,SALT LAKE CITY INTERMODAL,3,local,1500,0,0,0
11795,SAN ANTONIO INTERMODAL TERM,3,local,1500,0,0,0
11796,SAN ANTONIO TOFC,3,local,1500,0,0,0
11797,SAN FERNANDO,3,local,1500,0,0,0
11798,SAND CREEK,3,local,1500,0,0,0
11799,SANTA ROSA,3,local,1500,0,0,0
11800,SANTA TERESA INTERMODAL,3,local,1500,0,0,0
11801,SCOTT CITY,3,local,1500,0,0,0
11802,SETTEGAST,3,local,1500,0,0,0
11804,SHINTECH BRAZORIA,3,local,1500,0,0,0
11805,SHREVEPORT LEVY STREET,3,local,1500,0,0,0
11806,SHREVEPORT RIVERFRONT,3,local,1500,0,0,0
11807,SI,3,local,1500,0,0,0
11808,SIDNEY,3,local,1500,0,0,0
11809,SIOUX CITY STOCKYARDS,3,local,1500,0,0,0
11810,SMITHVILLE,3,local,1500,0,0,0
11811,SOMERSET  YARD,3,local,1500,0,0,0
11812,SOUTH ATCHISON,3,intermodal,5000,0,0,0
11813,SOUTH HOSKINS,3,local,1500,0,0,0
11814,SOUTH SACRAMENTO YARD,3,local,1500,0,0,0
11815,SOUTH SAN ANTONIO,3,local,1500,0,0,0
11816,SOUTH/INTERNATIONAL,3,local,1500,0,0,0
11817,SOUTHON RAIL TERMINAL,3,local,1500,0,0,0
11818,SPARKS,3,local,1500,0,0,0
11819,SPOKANE,3,local,1500,0,0,0
11820,SPOKANE YARD,3,local,1500,0,0,0
11821,SPRINGVILLE SHOPS,3,local,1500,0,0,0
11822,ST. JOHNS AUTO YARD,3,local,1500,0,0,0
11823,STATE LINE,3,local,1500,0,0,0
11825,STEGALL,3,local,1500,0,0,0
11826,STOCKTON YARD,3,local,1500,0,0,0
11827,STRANG,3,local,1500,0,0,0
11829,TEXARKANA,3,local,1500,0,0,0
11830,TEXARKANA UP (SSW),3,local,1500,0,0,0
11831,THE DALLES YARD,3,local,1500,0,0,0
11832,TITANIUM MINERALS,3,local,1500,0,0,0
11833,TOWER 55,3,local,1500,0,0,0
11836,TYLER,3,local,1500,0,0,0
11837,UP AUTO-TRANSFER TERMINAL YARD,3,local,1500,0,0,0
11838,UP MEAD YARD,3,local,1500,0,0,0
11839,VAN BUREN,3,local,1500,0,0,0
11841,VIOLA,3,local,1500,0,0,0
11843,WAUKEGAN (UP0,3,local,1500,0,0,0
11844,WEST COLTON YARD,3,local,1500,0,0,0
11845,WEST ELK MINE YARD,3,local,1500,0,0,0
11847,WEST GLENWOOD,3,local,1500,0,0,0
11848,WEST POCATELLO STORAGE,3,local,1500,0,0,0
11849,WEST YARD - OGDEN,3,local,1500,0,0,0
11850,WILDCAT MINERALS TERMINAL,3,local,1500,0,0,0
11851,WILDS YARD,3,local,1500,0,0,0
11852,WINNEMUCCA,3,intermodal,5000,0,0,0
11854,WUNPOST YARD,3,local,1500,0,0,0
11856,YARD CENTER,3,local,1500,0,0,0
11857,YARD CENTER INTERMODAL,3,local,1500,0,0,0
11858,CLAIRTON COKE WORKS,3,local,1500,0,0,0
11859,CLAIRTON YARDS,3,local,1500,0,0,0
11860,DUQUESNE,3,local,1500,0,0,0
11861,DUQUESNE COAL DOCK,3,local,1500,0,0,0
11862,IRVIN YARDS,3,local,1500,0,0,0
11863,MONONGAHELA JCT,3,local,1500,0,0,0
11864,SOUTH DUQUESNE,3,local,1500,0,0,0
11866,BREMERTON NAVAL,3,local,1500,0,0,0
11867,EARL NWS INTERCHANGE,3,local,1500,0,0,0
11868,EARLE,3,local,1500,0,0,0
11876,STEAMTOWN,3,local,1500,0,0,0
11879,INDUSTRIAL PLAZA YARD,3,local,1500,0,0,0
11881,RUTLAND WEST,3,local,1500,0,0,0
11883,ASHLAND OIL,3,local,1500,0,0,0
11884,BRITTAIN,3,local,1500,0,0,0
11885,MIFFLIN JUNCTION,3,local,1500,0,0,0
11886,NEOMODAL,3,local,1500,0,0,0
11888,STEUBENVILLE,3,local,1500,0,0,0
11889,TIMKEN,3,local,1500,0,0,0
11891,BUFFALO,3,local,1500,0,0,0
11895,GLENDALE,3,local,1500,0,0,0
11898,WTJR NORTH,3,local,1500,0,0,0
11901,WEST YORK,3,local,1500,0,0,0
11902,YORK (YRC),3,local,1500,0,0,0
11904,WEYERHAUSER-LONGVIEW,3,local,1500,0,0,0
11905,RED BANK,3,local,1500,0,0,0
11910,FLORENCE YARD,3,local,1500,0,0,0
11911,CONEMAUGH (LVRJ),3,local,1500,0,0,0
11913,PORT OF LONGVIEW,3,local,1500,0,0,0
11914,EAST BROOK YARD,3,local,1500,0,0,0
11916,STUART MESA FACILITY YARD,3,local,1500,0,0,0
11918,EXXON BAYWAY,3,intermodal,5000,0,0,0
11919,NEW YORK CONTAINER TERMINAL,3,local,1500,0,0,0
11920,CHENEY,3,local,1500,0,0,0
